Seed,Algorithm,Preprocessing Pipeline,Scaling,Sampling,time,precision,recall,result_profit
1,KerasNN_6l_12n_or_iu_lm_d2,box_cox_pipeline,None,None,0:02:05.454401,0,0,0
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,MinMaxScaler,SMOTE,0:02:46.268721,0.77710843373494,0.516,0.461
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,StandardScaler,SMOTETomek,0:02:55.993638,0.774096385542169,0.56359649122807,0.502
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,RobustScaler,RandomOverSampler_0.2,0:01:42.856348,0.626506024096386,0.832,0.646
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,StandardScaler,TomekLinks,0:01:30.075801,0,0,0
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,StandardScaler,RandomOverSampler_0.2,0:01:49.050157,0.602888086642599,0.41439205955335,0.312
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,StandardScaler,SMOTE,0:02:46.389299,0.939759036144578,0.150797486708555,0.147
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,StandardScaler,EditedNN,0:01:12.183583,0.689759036144578,0.157388316151203,0.131
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,Normalizer,RandomOverSampler_0.5,0:02:27.172054,0.674698795180723,0.310679611650485,0.255
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,StandardScaler,None,0:02:01.191775,0.686746987951807,0.660869565217391,0.548
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,RobustScaler,RandomOverSampler_0.5,0:02:01.958181,0.746987951807229,0.710601719197708,0.62
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,StandardScaler,SMOTE,0:01:51.660080,0.912650602409638,0.150971599402093,0.146
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,StandardScaler,RandomOverSampler_0.5,0:02:12.918815,0.628158844765343,0.451948051948052,0.352
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,MinMaxScaler,SMOTETomek,0:03:13.998853,0.728915662650602,0.561484918793503,0.483
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,Normalizer,TomekLinks,0:02:08.726344,0.572289156626506,0.321489001692047,0.231
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,RobustScaler,RandomOverSampler_0.5,0:01:52.431621,0.692771084337349,0.746753246753247,0.623
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,RobustScaler,RandomOverSampler_0.2,0:02:03.215334,0.677710843373494,0.626740947075209,0.515
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,StandardScaler,SMOTETomek,0:03:06.914416,0.948795180722892,0.152764306498545,0.15
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,StandardScaler,RandomOverSampler_0.5,0:02:00.722453,0.555956678700361,0.469512195121951,0.329
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,StandardScaler,SMOTETomek,0:02:02.878088,0.659638554216867,0.185436071126164,0.15
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,Normalizer,EditedNN,0:01:46.914241,0.608433734939759,0.313178294573643,0.238
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,MinMaxScaler,None,0:02:14.291171,0.641566265060241,0.678343949044586,0.536
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,RobustScaler,TomekLinks,0:01:40.348968,0.683734939759036,0.777397260273973,0.643
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,RobustScaler,RandomOverSampler_0.5,0:02:25.132932,0.759036144578313,0.5625,0.496
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,StandardScaler,None,0:02:15.580261,0,0,0
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,StandardScaler,None,0:01:33.244875,0,0,0
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,StandardScaler,TomekLinks,0:01:44.690398,0.534296028880867,0.486842105263158,0.328
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,RobustScaler,EditedNN,0:01:29.330313,0.746987951807229,0.652631578947368,0.57
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,Normalizer,RandomOverSampler_0.2,0:02:17.228198,0.5,0.318007662835249,0.199
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,Normalizer,SMOTE,0:02:43.682833,0.780120481927711,0.277896995708155,0.249
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,RobustScaler,RandomOverSampler_0.2,0:01:34.354485,0,0,0
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,StandardScaler,EditedNN,0:01:30.879677,0.588447653429603,0.449035812672176,0.331
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,RobustScaler,RandomOverSampler_0.5,0:02:12.592154,0.713855421686747,0.612403100775194,0.52
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,RobustScaler,RandomOverSampler_0.2,0:02:19.492328,0,0,0
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,RobustScaler,SMOTE,0:02:02.532912,0.740963855421687,0.698863636363636,0.607
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,RobustScaler,RandomOverSampler_0.5,0:01:52.045843,0.918674698795181,0.15681233933162,0.152
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,Normalizer,RandomOverSampler_0.5,0:02:46.958893,0.677710843373494,0.308641975308642,0.254
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,StandardScaler,SMOTE,0:02:11.795323,0.55956678700361,0.437853107344633,0.309
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,RobustScaler,TomekLinks,0:02:01.393565,0.683734939759036,0.597368421052631,0.494
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,Normalizer,SMOTETomek,0:03:01.192542,0.783132530120482,0.281995661605206,0.253
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,RobustScaler,SMOTETomek,0:02:25.532387,0.786144578313253,0.672680412371134,0.604
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,RobustScaler,RandomOverSampler_0.5,0:02:45.700362,0.855421686746988,0.161915621436716,0.152
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,RobustScaler,RandomOverSampler_0.5,0:01:42.657654,0.936746987951807,0.153656126482213,0.15
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,RobustScaler,EditedNN,0:01:48.379994,0.768072289156626,0.562913907284768,0.499
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,Normalizer,RandomOverSampler_0.5,0:02:33.775718,0.61144578313253,0.300295857988166,0.229
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,StandardScaler,SMOTETomek,0:02:32.283108,0.740072202166065,0.360281195079086,0.313
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,RobustScaler,None,0:01:42.064212,0.66566265060241,0.800724637681159,0.65
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,Normalizer,None,0:02:15.896136,0.533132530120482,0.342359767891683,0.23
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,RobustScaler,TomekLinks,0:01:29.086006,0,0,0
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,RobustScaler,RandomOverSampler_0.5,0:02:34.271909,0.879518072289157,0.156652360515021,0.149
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,RobustScaler,EditedNN,0:01:14.567947,0.671686746987952,0.166293810589113,0.136
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,StandardScaler,None,0:01:48.540090,0.574007220216607,0.449152542372881,0.324
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,RobustScaler,SMOTE,0:02:25.004498,0.734939759036145,0.526997840172786,0.456
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,MinMaxScaler,RandomOverSampler_0.2,0:01:44.428969,0.716867469879518,0.708333333333333,0.603
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,Normalizer,TomekLinks,0:02:10.535364,0.430722891566265,0.34047619047619,0.172
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,None,RandomOverSampler_0.2,0:02:18.255859,0,0,0
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,RobustScaler,TomekLinks,0:02:10.665897,0.295180722891566,0.194059405940594,0.02
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,RobustScaler,SMOTE,0:01:51.327633,0.939759036144578,0.155378486055777,0.152
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,RobustScaler,RandomOverSampler_0.2,0:01:52.262252,0.563176895306859,0.514851485148515,0.365
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,MinMaxScaler,RandomOverSampler_0.5,0:02:03.939023,0.746987951807229,0.694677871148459,0.606
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,Normalizer,EditedNN,0:01:49.783114,0.617469879518072,0.277027027027027,0.213
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,RobustScaler,SMOTETomek,0:02:51.869581,0.798192771084337,0.492565055762082,0.446
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,RobustScaler,EditedNN,0:01:44.235201,0.740963855421687,0.166328600405679,0.145
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,None,RandomOverSampler_0.5,0:02:47.334427,1,0.148479427549195,0.148
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,RobustScaler,SMOTETomek,0:02:03.803062,0.993975903614458,0.150410209662717,0.15
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,MinMaxScaler,RandomOverSampler_0.5,0:01:53.576773,0.734939759036145,0.691218130311615,0.598
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,RobustScaler,RandomOverSampler_0.5,0:02:14.401023,0.664259927797834,0.45771144278607,0.371
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,RobustScaler,None,0:02:00.335638,0.644578313253012,0.652439024390244,0.518
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,Normalizer,SMOTE,0:02:47.086463,0.69578313253012,0.313008130081301,0.262
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,RobustScaler,None,0:01:35.241957,0,0,0
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,MinMaxScaler,TomekLinks,0:01:42.070223,0.737951807228916,0.710144927536232,0.616
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,None,RandomOverSampler_0.5,0:02:31.400060,0.813253012048193,0.153409090909091,0.14
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,RobustScaler,SMOTE,0:02:46.820726,0.960843373493976,0.151832460732984,0.15
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,RobustScaler,RandomOverSampler_0.5,0:02:00.883024,0.67870036101083,0.440281030444965,0.362
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,MinMaxScaler,RandomOverSampler_0.2,0:01:35.267151,0,0,0
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,MinMaxScaler,RandomOverSampler_0.2,0:02:02.641917,0.608433734939759,0.666666666666667,0.506
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,MinMaxScaler,EditedNN,0:01:31.582392,0.737951807228916,0.629820051413882,0.546
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,RobustScaler,TomekLinks,0:01:46.347968,0.527075812274368,0.5,0.332
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,Normalizer,SMOTETomek,0:03:05.572803,0.659638554216867,0.295945945945946,0.239
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,None,TomekLinks,0:02:09.849706,0,0,0
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,MinMaxScaler,RandomOverSampler_0.5,0:01:52.698051,0.960843373493976,0.152850982271203,0.151
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,RobustScaler,SMOTETomek,0:03:07.564092,0.984939759036145,0.152447552447552,0.152
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,MinMaxScaler,SMOTE,0:02:02.818594,0.734939759036145,0.664850136239782,0.575
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,MinMaxScaler,RandomOverSampler_0.5,0:02:25.938123,0.77710843373494,0.560869565217391,0.501
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,RobustScaler,EditedNN,0:01:29.918973,0.577617328519856,0.454545454545455,0.33
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,None,EditedNN,0:01:46.267162,0,0,0
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,Normalizer,None,0:02:16.726409,0.44578313253012,0.323851203501094,0.173
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,MinMaxScaler,RandomOverSampler_0.5,0:01:41.849928,0.954819277108434,0.151240458015267,0.149
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,RobustScaler,None,0:02:17.564669,0,0,0
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,RobustScaler,SMOTE,0:02:13.446592,0.606498194945848,0.438642297650131,0.332
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,MinMaxScaler,RandomOverSampler_0.5,0:02:14.377279,0.689759036144578,0.617250673854447,0.513
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,MinMaxScaler,SMOTETomek,0:02:24.741333,0.753012048192771,0.647668393782383,0.568
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,MinMaxScaler,TomekLinks,0:01:30.908832,0,0,0
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,None,RandomOverSampler_0.2,0:02:17.946251,0,0,0
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,None,SMOTE,0:02:48.341062,0.427710843373494,0.157427937915743,0.078
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,MinMaxScaler,EditedNN,0:01:15.586637,0.692771084337349,0.164403145103645,0.137
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,MinMaxScaler,None,0:01:46.596461,0.668674698795181,0.778947368421053,0.634
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,MinMaxScaler,TomekLinks,0:02:02.154313,0.659638554216867,0.634782608695652,0.512
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,MinMaxScaler,RandomOverSampler_0.2,0:02:24.445269,0,0,0
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,RobustScaler,SMOTETomek,0:02:38.847485,0.67870036101083,0.370808678500986,0.305
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,MinMaxScaler,SMOTE,0:01:53.211678,0.975903614457831,0.149515459160129,0.148
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,Normalizer,RandomOverSampler_0.2,0:01:45.191479,0.653614457831325,0.321005917159763,0.257
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,None,RandomOverSampler_0.5,0:02:47.375368,0.759036144578313,0.191634980988593,0.169
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,MinMaxScaler,EditedNN,0:01:48.205037,0.716867469879518,0.562647754137116,0.479
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,None,SMOTETomek,0:03:02.216369,0.740963855421687,0.197273456295108,0.171
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,RobustScaler,None,0:01:48.095332,0.545126353790614,0.488673139158576,0.336
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,MinMaxScaler,RandomOverSampler_0.5,0:02:46.632992,0.930722891566265,0.157012195121951,0.153
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,MinMaxScaler,SMOTETomek,0:02:05.988186,0.94578313253012,0.152798053527981,0.15
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,Normalizer,RandomOverSampler_0.5,0:02:05.442525,0.66566265060241,0.343167701863354,0.279
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,MinMaxScaler,SMOTE,0:02:30.158455,0.731927710843373,0.566433566433566,0.489
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,None,RandomOverSampler_0.5,0:02:35.373768,0.680722891566265,0.271308523409364,0.224
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,MinMaxScaler,RandomOverSampler_0.2,0:01:55.862717,0.501805054151625,0.505454545454546,0.317
1,KerasNN_6l_6n_oa_ih_lm_d2,Bin it!,None,None,0:02:21.950357,0,0,0
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,MinMaxScaler,None,0:01:45.745565,0,0,0
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,MinMaxScaler,RandomOverSampler_0.5,0:02:40.826691,0.963855421686747,0.152019002375297,0.15
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,Normalizer,RandomOverSampler_0.5,0:02:03.875325,0.641566265060241,0.349180327868852,0.276
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,None,TomekLinks,0:02:17.419405,0.316265060240964,0.278514588859416,0.053
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,MinMaxScaler,RandomOverSampler_0.5,0:02:19.270640,0.628158844765343,0.446153846153846,0.347
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,Normalizer,RandomOverSampler_0.2,0:01:35.254204,0,0,0
1,KerasNN_6l_6n_oa_ih_lm_d2,simple_pipeline,StandardScaler,RandomOverSampler_0.2,0:02:23.292070,0.630630630630631,0.640243902439024,0.5
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,MinMaxScaler,SMOTETomek,0:02:59.381083,0.780120481927711,0.526422764227642,0.471
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,Normalizer,TomekLinks,0:01:37.163274,0.620481927710843,0.325434439178515,0.251
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,MinMaxScaler,TomekLinks,0:02:11.504998,0,0,0
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,None,EditedNN,0:01:48.059444,0.689759036144578,0.237305699481865,0.197
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,Normalizer,RandomOverSampler_0.5,0:01:52.182180,0.939759036144578,0.154226396440929,0.151
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,MinMaxScaler,RandomOverSampler_0.5,0:02:02.396483,0.613718411552347,0.446194225721785,0.341
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,Normalizer,EditedNN,0:01:24.403519,0.617469879518072,0.331715210355987,0.255
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,MinMaxScaler,None,0:02:03.225084,0.635542168674699,0.643292682926829,0.505
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,MinMaxScaler,EditedNN,0:01:44.184882,0.605421686746988,0.169049621530698,0.128
1,KerasNN_6l_6n_oa_ih_lm_d2,simple_pipeline,StandardScaler,RandomOverSampler_0.5,0:02:43.909228,0.735735735735736,0.517970401691332,0.448
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,Normalizer,RandomOverSampler_0.5,0:01:45.572975,0.942771084337349,0.152459814905017,0.149
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,MinMaxScaler,TomekLinks,0:01:47.666276,0.570397111913357,0.464705882352941,0.333
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,Normalizer,SMOTE,0:02:05.622196,0.671686746987952,0.351181102362205,0.287
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,None,SMOTE,0:02:48.085030,0.843373493975904,0.190865712338105,0.178
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,Normalizer,RandomOverSampler_0.2,0:02:03.837305,0.572289156626506,0.301109350237718,0.217
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,Normalizer,TomekLinks,0:01:31.040709,0,0,0
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,MinMaxScaler,EditedNN,0:01:31.584548,0.566787003610108,0.484567901234568,0.346
1,KerasNN_6l_6n_oa_ih_lm_d2,simple_pipeline,StandardScaler,RandomOverSampler_0.5,0:02:35.880245,0.663663663663664,0.592493297587131,0.48
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,MinMaxScaler,SMOTE,0:02:46.864206,0.966867469879518,0.153662039253231,0.152
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,Normalizer,EditedNN,0:01:11.423474,0.837349397590361,0.159403669724771,0.148
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,Normalizer,SMOTETomek,0:02:16.101186,0.635542168674699,0.344771241830065,0.271
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,Normalizer,RandomOverSampler_0.5,0:02:26.493155,0.632530120481928,0.341463414634146,0.267
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,None,SMOTETomek,0:02:58.617007,0.846385542168675,0.215160796324655,0.201
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,MinMaxScaler,SMOTE,0:02:12.892091,0.552346570397112,0.447368421052632,0.311
1,KerasNN_6l_6n_oa_ih_lm_d2,simple_pipeline,StandardScaler,TomekLinks,0:02:13.233723,0.693693693693694,0.596899224806201,0.498
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,Normalizer,None,0:01:40.649751,0.635542168674699,0.325617283950617,0.256
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,Normalizer,SMOTE,0:01:51.483507,0.966867469879518,0.15307582260372,0.151
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,MinMaxScaler,SMOTETomek,0:03:09.446190,0.912650602409638,0.154041687849517,0.149
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,Normalizer,RandomOverSampler_0.5,0:02:13.900622,0.765060240963855,0.268498942917548,0.238
1,KerasNN_6l_6n_oa_ih_lm_d2,simple_pipeline,StandardScaler,EditedNN,0:01:59.004661,0.732732732732733,0.558352402745995,0.482
1,KerasNN_6l_6n_oa_iu_lm_d2,Joris_Pipeline,None,None,0:02:17.129912,0,0,0
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,None,RandomOverSampler_0.2,0:01:43.112888,0,0,0
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,MinMaxScaler,SMOTETomek,0:02:32.267102,0.725631768953069,0.368807339449541,0.317
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,Normalizer,SMOTETomek,0:02:02.345460,0.813253012048193,0.168329177057357,0.154
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,MinMaxScaler,None,0:02:18.297630,0,0,0
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,Normalizer,TomekLinks,0:01:55.748644,0.448795180722892,0.33710407239819,0.182
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,Normalizer,None,0:01:33.726418,0,0,0
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,None,RandomOverSampler_0.5,0:02:04.614264,0,0,0
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,MinMaxScaler,None,0:01:49.627896,0.595667870036101,0.443548387096774,0.331
1,KerasNN_6l_6n_oa_iu_lm_d2,Morten_Pipeline,StandardScaler,RandomOverSampler_0.2,0:02:19.666760,0.644578313253012,0.656441717791411,0.521
1,KerasNN_6l_6n_oa_ih_lm_d2,simple_pipeline,StandardScaler,SMOTE,0:02:46.622175,0.693693693693694,0.586294416243655,0.489
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,Normalizer,EditedNN,0:01:33.374172,0.590361445783132,0.296969696969697,0.22
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,Normalizer,RandomOverSampler_0.2,0:02:18.493184,0.301204819277108,0.196463654223969,0.026
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,None,RandomOverSampler_0.2,0:01:34.473906,0,0,0
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,Normalizer,RandomOverSampler_0.2,0:01:50.253675,0.552346570397112,0.186131386861314,0.13
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,None,RandomOverSampler_0.5,0:01:53.186748,0,0,0
1,KerasNN_6l_6n_oa_iu_lm_d2,Morten_Pipeline,StandardScaler,RandomOverSampler_0.5,0:02:45.937942,0.725903614457831,0.647849462365591,0.556
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,None,RandomOverSampler_0.5,0:01:54.783981,0.846385542168675,0.159477866061294,0.149
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,Normalizer,SMOTE,0:02:28.840649,0.674698795180723,0.331851851851852,0.272
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,None,TomekLinks,0:01:39.938303,0,0,0
1,KerasNN_6l_6n_oa_ih_lm_d2,simple_pipeline,StandardScaler,SMOTETomek,0:03:16.356672,0.762762762762763,0.480151228733459,0.424
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,Normalizer,RandomOverSampler_0.5,0:02:18.004580,0.992779783393502,0.139949109414758,0.14
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,Normalizer,RandomOverSampler_0.5,0:02:53.063730,0.879518072289157,0.162946428571429,0.155
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,None,EditedNN,0:01:27.256123,0,0,0
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,None,RandomOverSampler_0.5,0:01:50.537749,0.903614457831325,0.151591712986357,0.146
1,KerasNN_6l_6n_oa_iu_lm_d2,Morten_Pipeline,StandardScaler,RandomOverSampler_0.5,0:02:41.529361,0.680722891566265,0.64756446991404,0.534
1,KerasNN_6l_6n_oa_ih_lm_d2,simple_pipeline,StandardScaler,None,0:02:29.606492,0.645645645645646,0.609065155807365,0.484
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,Normalizer,RandomOverSampler_0.5,0:02:15.792980,0.664259927797834,0.177434908389585,0.144
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,Normalizer,SMOTETomek,0:02:59.951592,0.737951807228916,0.285547785547786,0.248
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,None,TomekLinks,0:01:52.938455,0,0,0
1,KerasNN_6l_12n_oa_iu_lm_d2,pca_chopoff,Normalizer,RandomOverSampler_0.5,0:02:51.750068,0.918674698795181,0.160864978902954,0.156
1,KerasNN_3l_12n_oa_iu_lm_d2,Bin it!,None,SMOTE,0:02:26.089895,0,0,0
1,KerasNN_6l_6n_oa_iu_lm_d2,Morten_Pipeline,StandardScaler,TomekLinks,0:02:33.078053,0.713855421686747,0.638814016172507,0.543
1,KerasNN_6l_12n_or_iu_lm_d2,feature_engineered,Normalizer,TomekLinks,0:01:58.491560,0.288808664259928,0.170575692963753,0.013
1,KerasNN_3l_12n_or_iu_lm_d2,pca_chopoff,None,EditedNN,0:01:20.545366,0.572289156626506,0.159798149705635,0.115
1,KerasNN_6l_6n_or_iu_lm_d2,Bin it!,Normalizer,None,0:02:16.686255,0.475903614457831,0.351893095768374,0.207
1,KerasNN_6l_6n_oa_ih_lm_d2,simple_pipeline,RobustScaler,RandomOverSampler_0.2,0:02:35.067932,0.666666666666667,0.625352112676056,0.508
