Seed,Algorithm,Preprocessing Pipeline,Scaling,Sampling,time,precision,recall,result_profit
1,LinearRegression,chop_off,StandardScaler,RandomOverSampler_0.2,0:00:02.500011,0.645833333333333,0.502024291497976,0.399
1,LinearRegression,Joris_Pipeline,StandardScaler,RandomOverSampler_0.2,0:00:03.617006,0.608433734939759,0.612121212121212,0.464
1,LinearRegression,chop_off,StandardScaler,RandomOverSampler_0.5,0:00:03.277124,0.567708333333333,0.592391304347826,0.423
1,LinearRegression,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:03.112668,0.596385542168675,0.613003095975232,0.457
1,LogisticRegression,chop_off,StandardScaler,RandomOverSampler_0.2,0:00:08.091031,0.515625,0.647058823529412,0.419
1,LinearRegression,chop_off,StandardScaler,RandomOverSampler_0.5,0:00:02.890289,0.557291666666667,0.584699453551913,0.411
1,LinearRegression,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:03.123378,0.620481927710843,0.609467455621302,0.47
1,GaussianNB,chop_off,StandardScaler,RandomOverSampler_0.2,0:00:08.852291,0.598958333333333,0.248917748917749,0.186
1,LinearSVC,chop_off,StandardScaler,RandomOverSampler_0.2,0:00:09.217528,0.5,0.64,0.4
1,SVC,chop_off,StandardScaler,RandomOverSampler_0.2,0:00:09.438189,0.3125,0.652173913043478,0.114
1,GaussianNB,Joris_Pipeline,StandardScaler,RandomOverSampler_0.2,0:00:11.045614,0.61144578313253,0.388888888888889,0.296
1,LogisticRegression,Joris_Pipeline,StandardScaler,RandomOverSampler_0.2,0:00:11.898738,0.493975903614458,0.672131147540984,0.414
1,LinearSVC,Joris_Pipeline,StandardScaler,RandomOverSampler_0.2,0:00:11.006444,0.481927710843373,0.689655172413793,0.412
1,SGDClassifier,Joris_Pipeline,StandardScaler,RandomOverSampler_0.2,0:00:11.082471,0.481927710843373,0.484848484848485,0.289
1,LinearRegression,chop_off,StandardScaler,TomekLinks,0:00:04.078609,0.614583333333333,0.49789029535865,0.381
1,SVC,Joris_Pipeline,StandardScaler,RandomOverSampler_0.2,0:00:11.578091,0.367469879518072,0.734939759036145,0.261
1,LinearRegression,Joris_Pipeline,StandardScaler,TomekLinks,0:00:05.004953,0.557228915662651,0.631399317406143,0.443
1,LogisticRegression,chop_off,StandardScaler,RandomOverSampler_0.5,0:00:08.140421,0.671875,0.467391304347826,0.382
1,LinearRegression,chop_off,StandardScaler,EditedNN,0:00:04.713483,0.703125,0.436893203883495,0.368
1,LinearRegression,Joris_Pipeline,StandardScaler,EditedNN,0:00:04.691032,0.605421686746988,0.558333333333333,0.422
1,GaussianNB,chop_off,StandardScaler,RandomOverSampler_0.5,0:00:09.393429,0.614583333333333,0.226053639846743,0.173
1,LinearRegression,chop_off,StandardScaler,SMOTE,0:00:03.124954,0.630208333333333,0.533039647577092,0.416
1,LinearSVC,chop_off,StandardScaler,RandomOverSampler_0.5,0:00:10.369155,0.671875,0.470802919708029,0.385
1,SVC,chop_off,StandardScaler,RandomOverSampler_0.5,0:00:10.476866,0.505208333333333,0.50259067357513,0.318
1,GaussianNB,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:11.010139,0.650602409638554,0.370497427101201,0.296
1,LinearRegression,Joris_Pipeline,StandardScaler,SMOTE,0:00:03.373276,0.599397590361446,0.610429447852761,0.457
1,LogisticRegression,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:11.825604,0.656626506024096,0.551898734177215,0.444
1,SGDClassifier,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:11.547506,0.593373493975904,0.367537313432836,0.273
1,SVC,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:11.630296,0.608433734939759,0.567415730337079,0.43
1,LogisticRegression,chop_off,StandardScaler,RandomOverSampler_0.5,0:00:09.310844,0.619791666666667,0.528888888888889,0.407
1,LinearRegression,chop_off,StandardScaler,SMOTETomek,0:00:06.111699,0.619791666666667,0.508547008547009,0.392
1,LinearSVC,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:14.294355,0.644578313253012,0.56020942408377,0.444
1,GaussianNB,chop_off,StandardScaler,RandomOverSampler_0.5,0:00:09.416818,0.604166666666667,0.243186582809224,0.183
1,LinearRegression,Joris_Pipeline,StandardScaler,SMOTETomek,0:00:06.844338,0.620481927710843,0.57703081232493,0.445
1,LinearRegression,chop_off,StandardScaler,None,0:00:03.195477,0.588541666666667,0.51131221719457,0.377
1,LinearSVC,chop_off,StandardScaler,RandomOverSampler_0.5,0:00:09.965916,0.619791666666667,0.545871559633028,0.42
1,SVC,chop_off,StandardScaler,RandomOverSampler_0.5,0:00:10.056244,0.447916666666667,0.56953642384106,0.306
1,LinearRegression,chop_off,RobustScaler,RandomOverSampler_0.2,0:00:03.248872,0.520833333333333,0.613496932515337,0.402
1,LinearRegression,Joris_Pipeline,StandardScaler,None,0:00:03.903121,0.605421686746988,0.603603603603604,0.456
1,GaussianNB,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:11.971455,0.650602409638554,0.367972742759796,0.294
1,LogisticRegression,chop_off,StandardScaler,TomekLinks,0:00:09.077029,0.463541666666667,0.669172932330827,0.379
1,LogisticRegression,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:12.168784,0.596385542168675,0.6,0.448
1,SGDClassifier,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:11.965152,0.626506024096386,0.45119305856833,0.35
1,LinearRegression,chop_off,RobustScaler,RandomOverSampler_0.5,0:00:03.406475,0.5625,0.6,0.425
1,SVC,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:12.949210,0.521084337349398,0.652830188679245,0.428
1,LinearRegression,Joris_Pipeline,RobustScaler,RandomOverSampler_0.2,0:00:04.257138,0.605421686746988,0.614678899082569,0.464
1,GaussianNB,chop_off,StandardScaler,TomekLinks,0:00:10.965426,0.583333333333333,0.269230769230769,0.197
1,LinearRegression,chop_off,RobustScaler,RandomOverSampler_0.5,0:00:03.563066,0.583333333333333,0.557213930348259,0.408
1,LinearSVC,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:14.074347,0.575301204819277,0.606349206349206,0.438
1,LinearSVC,chop_off,StandardScaler,TomekLinks,0:00:10.642920,0.4375,0.7,0.362
1,LinearRegression,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:00:03.995388,0.596385542168675,0.616822429906542,0.46
1,SVC,chop_off,StandardScaler,TomekLinks,0:00:11.826974,0.213541666666667,0.621212121212121,-0.237
1,LinearRegression,chop_off,RobustScaler,TomekLinks,0:00:04.686792,0.588541666666667,0.530516431924883,0.391
1,LogisticRegression,chop_off,StandardScaler,EditedNN,0:00:11.017324,0.588541666666667,0.525581395348837,0.388
1,LinearRegression,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:00:04.184337,0.599397590361446,0.629746835443038,0.472
1,GaussianNB,Joris_Pipeline,StandardScaler,TomekLinks,0:00:13.622988,0.647590361445783,0.397412199630314,0.316
1,LinearRegression,chop_off,RobustScaler,EditedNN,0:00:04.242035,0.5625,0.548223350253807,0.388
1,LogisticRegression,Joris_Pipeline,StandardScaler,TomekLinks,0:00:13.473969,0.515060240963855,0.66796875,0.432
1,SGDClassifier,Joris_Pipeline,StandardScaler,TomekLinks,0:00:14.366238,0.47289156626506,0.461764705882353,0.269
1,GaussianNB,chop_off,StandardScaler,EditedNN,0:00:10.715615,0.473958333333333,0.404444444444444,0.236
1,LinearRegression,Joris_Pipeline,RobustScaler,TomekLinks,0:00:05.300569,0.575301204819277,0.62214983713355,0.45
1,SVC,Joris_Pipeline,StandardScaler,TomekLinks,0:00:13.838566,0.406626506024096,0.695876288659794,0.315
1,LinearSVC,chop_off,StandardScaler,EditedNN,0:00:10.401411,0.572916666666667,0.511627906976744,0.369
1,LinearRegression,chop_off,RobustScaler,SMOTE,0:00:03.344754,0.552083333333333,0.588888888888889,0.41
1,SVC,chop_off,StandardScaler,EditedNN,0:00:10.810890,0.447916666666667,0.48314606741573,0.26
1,LinearSVC,Joris_Pipeline,StandardScaler,TomekLinks,0:00:14.382207,0.469879518072289,0.675324675324675,0.39
1,LogisticRegression,chop_off,StandardScaler,SMOTE,0:00:10.203406,0.651041666666667,0.443262411347518,0.354
1,LinearRegression,chop_off,RobustScaler,SMOTETomek,0:00:04.345508,0.645833333333333,0.490118577075099,0.389
1,LinearRegression,Joris_Pipeline,RobustScaler,EditedNN,0:00:05.395159,0.63855421686747,0.579234972677596,0.456
1,LinearRegression,chop_off,RobustScaler,None,0:00:03.671008,0.59375,0.513513513513513,0.382
1,LinearRegression,Joris_Pipeline,RobustScaler,SMOTE,0:00:03.856026,0.575301204819277,0.634551495016611,0.459
1,GaussianNB,chop_off,StandardScaler,SMOTE,0:00:10.412786,0.604166666666667,0.207142857142857,0.156
1,GaussianNB,Joris_Pipeline,StandardScaler,EditedNN,0:00:14.034645,0.542168674698795,0.463917525773196,0.317
1,LinearSVC,chop_off,StandardScaler,SMOTE,0:00:10.867995,0.645833333333333,0.438162544169611,0.348
1,LogisticRegression,Joris_Pipeline,StandardScaler,EditedNN,0:00:13.825695,0.620481927710843,0.575418994413408,0.443
1,LinearRegression,chop_off,MinMaxScaler,RandomOverSampler_0.2,0:00:03.155541,0.625,0.51063829787234,0.396
1,SVC,chop_off,StandardScaler,SMOTE,0:00:09.781934,0.473958333333333,0.486631016042781,0.284
1,SGDClassifier,Joris_Pipeline,StandardScaler,EditedNN,0:00:13.827060,0.66566265060241,0.446464646464646,0.362
1,SVC,Joris_Pipeline,StandardScaler,EditedNN,0:00:14.650662,0.569277108433735,0.544668587896254,0.39
1,LinearRegression,Joris_Pipeline,RobustScaler,SMOTETomek,0:00:06.255376,0.659638554216867,0.551637279596977,0.445
1,LinearRegression,chop_off,MinMaxScaler,RandomOverSampler_0.5,0:00:03.465428,0.630208333333333,0.547511312217195,0.427
1,LogisticRegression,chop_off,StandardScaler,SMOTETomek,0:00:12.972203,0.734375,0.393854748603352,0.34
1,LinearRegression,chop_off,MinMaxScaler,RandomOverSampler_0.5,0:00:02.850389,0.635416666666667,0.497959183673469,0.391
1,LinearSVC,Joris_Pipeline,StandardScaler,EditedNN,0:00:15.320669,0.61144578313253,0.586705202312139,0.447
1,LinearRegression,Joris_Pipeline,RobustScaler,None,0:00:03.885720,0.602409638554217,0.606060606060606,0.456
1,GaussianNB,chop_off,StandardScaler,SMOTETomek,0:00:12.520542,0.635416666666667,0.213660245183888,0.168
1,GaussianNB,Joris_Pipeline,StandardScaler,SMOTE,0:00:11.996708,0.683734939759036,0.360890302066773,0.298
1,LinearRegression,chop_off,MinMaxScaler,TomekLinks,0:00:04.539517,0.625,0.421052631578947,0.326
1,LinearRegression,Joris_Pipeline,MinMaxScaler,RandomOverSampler_0.2,0:00:03.907400,0.620481927710843,0.586894586894587,0.452
1,LogisticRegression,Joris_Pipeline,StandardScaler,SMOTE,0:00:11.751477,0.644578313253012,0.531017369727047,0.421
1,SGDClassifier,Joris_Pipeline,StandardScaler,SMOTE,0:00:12.088891,0.623493975903614,0.429460580912863,0.332
1,SVC,chop_off,StandardScaler,SMOTETomek,0:00:12.730145,0.510416666666667,0.441441441441441,0.283
1,LinearSVC,chop_off,StandardScaler,SMOTETomek,0:00:14.195854,0.723958333333333,0.385041551246537,0.33
1,LinearRegression,Joris_Pipeline,MinMaxScaler,RandomOverSampler_0.5,0:00:03.740444,0.602409638554217,0.617283950617284,0.465
1,LogisticRegression,chop_off,StandardScaler,None,0:00:09.693102,0.432291666666667,0.728070175438597,0.37
1,LinearRegression,chop_off,MinMaxScaler,EditedNN,0:00:04.128510,0.661458333333333,0.461818181818182,0.373
1,SVC,Joris_Pipeline,StandardScaler,SMOTE,0:00:14.434305,0.578313253012048,0.563049853372434,0.409
1,LinearRegression,chop_off,MinMaxScaler,SMOTE,0:00:04.008473,0.526041666666667,0.627329192546584,0.415
1,LinearRegression,Joris_Pipeline,MinMaxScaler,RandomOverSampler_0.5,0:00:04.256709,0.641566265060241,0.543367346938776,0.43
1,GaussianNB,chop_off,StandardScaler,None,0:00:09.518824,0.583333333333333,0.259259259259259,0.19
1,LinearSVC,Joris_Pipeline,StandardScaler,SMOTE,0:00:14.738156,0.644578313253012,0.53904282115869,0.428
1,SVC,chop_off,StandardScaler,None,0:00:09.646244,0.15625,0.666666666666667,-0.683
1,LinearRegression,chop_off,MinMaxScaler,SMOTETomek,0:00:04.230228,0.59375,0.5,0.372
1,LinearRegression,Joris_Pipeline,MinMaxScaler,TomekLinks,0:00:04.501652,0.58433734939759,0.56231884057971,0.412
1,LinearSVC,chop_off,StandardScaler,None,0:00:10.733909,0.395833333333333,0.752475247524752,0.322
1,GaussianNB,Joris_Pipeline,StandardScaler,SMOTETomek,0:00:14.583551,0.69578313253012,0.352134146341463,0.294
1,LogisticRegression,chop_off,RobustScaler,RandomOverSampler_0.2,0:00:09.798607,0.489583333333333,0.657342657342657,0.4
1,LinearRegression,chop_off,MinMaxScaler,None,0:00:03.097575,0.572916666666667,0.536585365853659,0.387
1,LogisticRegression,Joris_Pipeline,StandardScaler,SMOTETomek,0:00:16.026534,0.753012048192771,0.479846449136276,0.421
1,LinearRegression,Joris_Pipeline,MinMaxScaler,EditedNN,0:00:05.737879,0.593373493975904,0.544198895027624,0.404
1,SGDClassifier,Joris_Pipeline,StandardScaler,SMOTETomek,0:00:16.828375,0.680722891566265,0.384353741496599,0.317
1,GaussianNB,chop_off,RobustScaler,RandomOverSampler_0.2,0:00:10.109855,0.583333333333333,0.289405684754522,0.212
1,LinearRegression,chop_off,Normalizer,RandomOverSampler_0.2,0:00:03.935249,0.630208333333333,0.474509803921569,0.37
1,SVC,chop_off,RobustScaler,RandomOverSampler_0.2,0:00:10.240505,0.197916666666667,0.775510204081633,-0.403
1,SVC,Joris_Pipeline,StandardScaler,SMOTETomek,0:00:16.326201,0.644578313253012,0.555844155844156,0.441
1,LinearRegression,Joris_Pipeline,MinMaxScaler,SMOTE,0:00:04.062665,0.644578313253012,0.576819407008086,0.458
1,LinearRegression,chop_off,Normalizer,RandomOverSampler_0.5,0:00:03.561364,0.552083333333333,0.543589743589743,0.378
1,LinearSVC,chop_off,RobustScaler,RandomOverSampler_0.2,0:00:10.609773,0.5,0.648648648648649,0.405
1,GaussianNB,Joris_Pipeline,StandardScaler,None,0:00:10.271546,0.608433734939759,0.389210019267823,0.295
1,LogisticRegression,chop_off,RobustScaler,RandomOverSampler_0.5,0:00:10.382136,0.65625,0.454873646209386,0.366
1,LinearRegression,chop_off,Normalizer,RandomOverSampler_0.5,0:00:03.561267,0.567708333333333,0.521531100478469,0.373
1,GaussianNB,chop_off,RobustScaler,RandomOverSampler_0.5,0:00:09.346996,0.604166666666667,0.277511961722488,0.209
1,LogisticRegression,Joris_Pipeline,StandardScaler,None,0:00:12.303053,0.463855421686747,0.675438596491228,0.383
1,LinearSVC,Joris_Pipeline,StandardScaler,SMOTETomek,0:00:18.230612,0.753012048192771,0.481695568400771,0.422
1,LinearRegression,Joris_Pipeline,MinMaxScaler,SMOTETomek,0:00:06.590450,0.707831325301205,0.50321199143469,0.425
1,LinearRegression,chop_off,Normalizer,TomekLinks,0:00:03.356822,0.625,0.476190476190476,0.369
1,SVC,chop_off,RobustScaler,RandomOverSampler_0.5,0:00:08.075123,0.588541666666667,0.484978540772532,0.358
1,SGDClassifier,Joris_Pipeline,StandardScaler,None,0:00:12.271427,0.548192771084337,0.52,0.359
1,LinearRegression,Joris_Pipeline,MinMaxScaler,None,0:00:04.024359,0.626506024096386,0.579387186629526,0.45
1,LinearRegression,chop_off,Normalizer,EditedNN,0:00:03.737350,0.645833333333333,0.466165413533835,0.37
1,LogisticRegression,chop_off,RobustScaler,RandomOverSampler_0.5,0:00:10.414729,0.614583333333333,0.541284403669725,0.414
1,SVC,Joris_Pipeline,StandardScaler,None,0:00:12.418444,0.337349397590361,0.772413793103448,0.203
1,LinearSVC,chop_off,RobustScaler,RandomOverSampler_0.5,0:00:11.175162,0.682291666666667,0.472924187725632,0.39
1,GaussianNB,Joris_Pipeline,RobustScaler,RandomOverSampler_0.2,0:00:12.345512,0.61144578313253,0.388888888888889,0.296
1,LinearRegression,chop_off,Normalizer,SMOTE,0:00:03.424969,0.604166666666667,0.517857142857143,0.391
1,LinearRegression,Joris_Pipeline,Normalizer,RandomOverSampler_0.2,0:00:04.048509,0.677710843373494,0.50561797752809,0.415
1,GaussianNB,chop_off,RobustScaler,RandomOverSampler_0.5,0:00:09.918835,0.598958333333333,0.288220551378446,0.216
1,SVC,chop_off,RobustScaler,RandomOverSampler_0.5,0:00:10.032672,0.489583333333333,0.573170731707317,0.349
1,LinearRegression,chop_off,Normalizer,SMOTETomek,0:00:03.662760,0.645833333333333,0.512396694214876,0.407
1,LogisticRegression,Joris_Pipeline,RobustScaler,RandomOverSampler_0.2,0:00:11.981199,0.490963855421687,0.673553719008264,0.412
1,LinearRegression,Joris_Pipeline,Normalizer,RandomOverSampler_0.5,0:00:03.733764,0.623493975903614,0.554959785522788,0.429
1,LinearSVC,Joris_Pipeline,StandardScaler,None,0:00:13.558067,0.439759036144578,0.688679245283019,0.36
1,SGDClassifier,Joris_Pipeline,RobustScaler,RandomOverSampler_0.2,0:00:12.289356,0.533132530120482,0.525222551928783,0.353
1,LinearRegression,chop_off,Normalizer,None,0:00:03.191819,0.661458333333333,0.448763250883392,0.363
1,LinearRegression,Joris_Pipeline,Normalizer,RandomOverSampler_0.5,0:00:03.529418,0.617469879518072,0.55256064690027,0.424
1,SVC,Joris_Pipeline,RobustScaler,RandomOverSampler_0.2,0:00:10.834020,0.289156626506024,0.793388429752066,0.062
1,LogisticRegression,chop_off,RobustScaler,TomekLinks,0:00:11.273500,0.427083333333333,0.71304347826087,0.354
1,LinearSVC,chop_off,RobustScaler,RandomOverSampler_0.5,0:00:10.864713,0.614583333333333,0.543778801843318,0.416
1,LinearRegression,chop_off,None,RandomOverSampler_0.2,0:00:03.193297,0.520833333333333,0.613496932515337,0.402
1,GaussianNB,chop_off,RobustScaler,TomekLinks,0:00:10.684003,0.572916666666667,0.294906166219839,0.212
1,GaussianNB,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:00:12.727504,0.650602409638554,0.370497427101201,0.296
1,LinearRegression,Joris_Pipeline,Normalizer,TomekLinks,0:00:04.844189,0.707831325301205,0.484536082474227,0.41
1,LinearRegression,chop_off,None,RandomOverSampler_0.5,0:00:03.457769,0.5625,0.6,0.425
1,SVC,chop_off,RobustScaler,TomekLinks,0:00:10.708756,0.020833333333333,1,-16.625
1,LogisticRegression,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:00:10.787706,0.650602409638554,0.549618320610687,0.439
1,LinearRegression,Joris_Pipeline,Normalizer,EditedNN,0:00:03.509202,0.599397590361446,0.523684210526316,0.392
1,LinearRegression,chop_off,None,RandomOverSampler_0.5,0:00:03.267000,0.583333333333333,0.557213930348259,0.408
1,SGDClassifier,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:00:11.541768,0.63855421686747,0.418145956607495,0.329
1,LinearSVC,Joris_Pipeline,RobustScaler,RandomOverSampler_0.2,0:00:12.971176,0.47289156626506,0.682608695652174,0.397
1,LinearSVC,chop_off,RobustScaler,TomekLinks,0:00:10.134660,0.427083333333333,0.725663716814159,0.361
1,LinearRegression,Joris_Pipeline,Normalizer,SMOTE,0:00:03.964514,0.626506024096386,0.560646900269542,0.435
1,LinearRegression,chop_off,None,TomekLinks,0:00:03.093092,0.59375,0.515837104072398,0.383
1,LogisticRegression,chop_off,RobustScaler,EditedNN,0:00:11.194481,0.526041666666667,0.627329192546584,0.415
1,GaussianNB,chop_off,RobustScaler,EditedNN,0:00:10.507085,0.5625,0.279069767441861,0.198
1,SVC,chop_off,RobustScaler,EditedNN,0:00:09.744960,0.15625,0.638297872340426,-0.654
1,SVC,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:00:14.887176,0.617469879518072,0.582386363636364,0.447
1,LinearRegression,chop_off,None,EditedNN,0:00:03.840731,0.604166666666667,0.5,0.377
1,GaussianNB,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:00:11.695061,0.650602409638554,0.367972742759796,0.294
1,LinearRegression,Joris_Pipeline,Normalizer,SMOTETomek,0:00:04.071968,0.66566265060241,0.539024390243903,0.438
1,LogisticRegression,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:00:12.231676,0.590361445783132,0.604938271604938,0.448
1,LinearRegression,chop_off,None,SMOTE,0:00:03.272252,0.536458333333333,0.620481927710843,0.419
1,LinearRegression,Joris_Pipeline,Normalizer,None,0:00:03.857758,0.659638554216867,0.505773672055427,0.408
1,SGDClassifier,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:00:12.181101,0.680722891566265,0.431297709923664,0.355
1,LinearRegression,chop_off,None,SMOTETomek,0:00:03.493896,0.630208333333333,0.485943775100402,0.379
1,LogisticRegression,chop_off,RobustScaler,SMOTE,0:00:10.418971,0.661458333333333,0.450354609929078,0.364
1,LinearSVC,chop_off,RobustScaler,EditedNN,0:00:11.477673,0.536458333333333,0.598837209302326,0.405
1,LinearSVC,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:00:12.577215,0.63855421686747,0.550649350649351,0.434
1,LinearRegression,Joris_Pipeline,None,RandomOverSampler_0.2,0:00:03.598554,0.605421686746988,0.614678899082569,0.464
1,GaussianNB,chop_off,RobustScaler,SMOTE,0:00:09.600663,0.604166666666667,0.242171189979123,0.183
1,SVC,chop_off,RobustScaler,SMOTE,0:00:10.392721,0.5625,0.509433962264151,0.361
1,LinearRegression,chop_off,None,None,0:00:03.642164,0.59375,0.513513513513513,0.382
1,LinearRegression,Joris_Pipeline,None,RandomOverSampler_0.5,0:00:04.058662,0.596385542168675,0.616822429906542,0.46
1,GaussianNB,Joris_Pipeline,RobustScaler,TomekLinks,0:00:12.321833,0.629518072289157,0.38348623853211,0.299
1,LinearRegression,pca_chopoff,StandardScaler,RandomOverSampler_0.2,0:00:03.323515,0,0,0
1,SVC,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:00:14.202882,0.496987951807229,0.649606299212598,0.403
1,LinearRegression,Joris_Pipeline,None,RandomOverSampler_0.5,0:00:03.521873,0.599397590361446,0.629746835443038,0.472
1,LogisticRegression,Joris_Pipeline,RobustScaler,TomekLinks,0:00:13.417096,0.490963855421687,0.668032786885246,0.408
1,LinearRegression,pca_chopoff,StandardScaler,RandomOverSampler_0.5,0:00:02.883446,1,0.149887133182844,0.15
1,LinearSVC,chop_off,RobustScaler,SMOTE,0:00:10.814912,0.65625,0.448398576512455,0.36
1,LogisticRegression,chop_off,RobustScaler,SMOTETomek,0:00:11.459436,0.723958333333333,0.396011396011396,0.339
1,GaussianNB,chop_off,RobustScaler,SMOTETomek,0:00:10.334464,0.619791666666667,0.22972972972973,0.177
1,LinearRegression,Joris_Pipeline,None,TomekLinks,0:00:03.658710,0.593373493975904,0.606153846153846,0.45
1,SGDClassifier,Joris_Pipeline,RobustScaler,TomekLinks,0:00:12.786087,0.515060240963855,0.453580901856764,0.293
1,LinearRegression,pca_chopoff,StandardScaler,RandomOverSampler_0.5,0:00:03.693381,0.97289156626506,0.148301193755739,0.147
1,LinearSVC,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:00:13.344251,0.578313253012048,0.6,0.436
1,SVC,chop_off,RobustScaler,SMOTETomek,0:00:10.666082,0.697916666666667,0.430868167202572,0.361
1,LinearRegression,Joris_Pipeline,None,EditedNN,0:00:04.160621,0.629518072289157,0.561827956989247,0.438
1,LinearRegression,pca_chopoff,StandardScaler,TomekLinks,0:00:03.998778,0,0,0
1,GaussianNB,Joris_Pipeline,RobustScaler,EditedNN,0:00:13.602405,0.66566265060241,0.355305466237942,0.288
1,LinearRegression,Joris_Pipeline,None,SMOTE,0:00:03.412399,0.581325301204819,0.630718954248366,0.46
1,LinearRegression,pca_chopoff,StandardScaler,EditedNN,0:00:03.420217,0.731927710843373,0.153022670025189,0.132
1,SVC,Joris_Pipeline,RobustScaler,TomekLinks,0:00:13.567033,0.283132530120482,0.789915966386555,0.04
1,LogisticRegression,chop_off,RobustScaler,None,0:00:09.598782,0.401041666666667,0.754901960784314,0.332
1,GaussianNB,chop_off,RobustScaler,None,0:00:09.395558,0.5625,0.3008356545961,0.213
1,SVC,chop_off,RobustScaler,None,0:00:08.176247,0.010416666666667,1,-34.625
1,LinearSVC,chop_off,RobustScaler,SMOTETomek,0:00:11.768808,0.723958333333333,0.392655367231638,0.337
1,LogisticRegression,Joris_Pipeline,RobustScaler,EditedNN,0:00:13.942644,0.599397590361446,0.585294117647059,0.439
1,LinearRegression,Joris_Pipeline,None,SMOTETomek,0:00:04.385107,0.623493975903614,0.593123209169054,0.459
1,LinearRegression,pca_chopoff,StandardScaler,SMOTE,0:00:03.909264,1,0.149887133182844,0.15
1,SGDClassifier,Joris_Pipeline,RobustScaler,EditedNN,0:00:13.924849,0.614457831325301,0.473317865429234,0.362
1,LinearSVC,Joris_Pipeline,RobustScaler,TomekLinks,0:00:13.171128,0.463855421686747,0.669565217391304,0.379
1,LinearRegression,Joris_Pipeline,None,None,0:00:03.241288,0.602409638554217,0.606060606060606,0.456
1,LinearRegression,pca_chopoff,StandardScaler,SMOTETomek,0:00:03.750022,1,0.149819494584838,0.15
1,LinearRegression,Morten_Pipeline,StandardScaler,RandomOverSampler_0.2,0:00:02.743277,0.58433734939759,0.657627118644068,0.482
1,GaussianNB,chop_off,MinMaxScaler,RandomOverSampler_0.2,0:00:09.046739,0.59375,0.277372262773723,0.206
1,GaussianNB,Joris_Pipeline,RobustScaler,SMOTE,0:00:11.510930,0.683734939759036,0.355242566510172,0.294
1,LogisticRegression,chop_off,MinMaxScaler,RandomOverSampler_0.2,0:00:09.955101,0.46875,0.681818181818182,0.392
1,LinearRegression,pca_chopoff,StandardScaler,None,0:00:03.348037,0,0,0
1,LinearSVC,chop_off,RobustScaler,None,0:00:09.211537,0.395833333333333,0.76,0.325
1,SVC,chop_off,MinMaxScaler,RandomOverSampler_0.2,0:00:09.637967,0.130208333333333,0.833333333333333,-1.254
1,LinearRegression,Morten_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:03.720826,0.539156626506024,0.691119691119691,0.47
1,SVC,Joris_Pipeline,RobustScaler,EditedNN,0:00:14.120567,0.457831325301205,0.633333333333333,0.352
1,LinearRegression,pca_chopoff,RobustScaler,RandomOverSampler_0.2,0:00:03.382889,0,0,0
1,LogisticRegression,Joris_Pipeline,RobustScaler,SMOTE,0:00:11.753049,0.647590361445783,0.538847117794486,0.429
1,LinearRegression,Morten_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:03.543525,0.572289156626506,0.657439446366782,0.473
1,SGDClassifier,Joris_Pipeline,RobustScaler,SMOTE,0:00:11.362461,0.66566265060241,0.485714285714286,0.394
1,LinearRegression,pca_chopoff,RobustScaler,RandomOverSampler_0.5,0:00:03.313680,1,0.149887133182844,0.15
1,GaussianNB,chop_off,MinMaxScaler,RandomOverSampler_0.5,0:00:08.998656,0.609375,0.256578947368421,0.195
1,LogisticRegression,chop_off,MinMaxScaler,RandomOverSampler_0.5,0:00:09.659175,0.682291666666667,0.492481203007519,0.406
1,LinearSVC,Joris_Pipeline,RobustScaler,EditedNN,0:00:13.621215,0.61144578313253,0.597058823529412,0.455
1,LinearSVC,chop_off,MinMaxScaler,RandomOverSampler_0.2,0:00:09.511537,0.5,0.648648648648649,0.405
1,LinearRegression,pca_chopoff,RobustScaler,RandomOverSampler_0.5,0:00:03.459722,0.97289156626506,0.148301193755739,0.147
