Colsample,learning_rate,Max_depth,Profit
0.1,0.32,7.0,0.42
0.1,0.32,8.0,0.51
0.1,0.32,9.0,0.44
0.1,0.32,10.0,0.42
0.1,0.32,11.0,0.46
0.1,0.32,12.0,0.38
0.1,0.32,13.0,0.4
0.1,0.32,14.0,0.41
0.1,0.32,15.0,0.39
0.1,0.32,16.0,0.42
0.1,0.32,17.0,0.42
0.1,0.32,18.0,0.42
0.1,0.32,19.0,0.42
0.1,0.32,20.0,0.42
0.1,0.32,21.0,0.42
0.1,0.32,22.0,0.42
0.1,0.32,23.0,0.42
0.1,0.32,24.0,0.42
0.1,0.32,25.0,0.42
0.1,0.32,26.0,0.42
0.1,0.32,27.0,0.42
0.1,0.32,28.0,0.42
0.1,0.32,29.0,0.42
0.1,0.33,2.0,0.41
0.1,0.33,3.0,0.42
0.1,0.33,4.0,0.41
0.1,0.33,5.0,0.44
0.1,0.33,6.0,0.44
0.1,0.33,7.0,0.42
0.1,0.33,8.0,0.38
0.1,0.33,9.0,0.4
0.1,0.33,10.0,0.44
0.1,0.33,11.0,0.41
0.1,0.33,12.0,0.4
0.1,0.33,13.0,0.4
0.1,0.33,14.0,0.38
0.1,0.33,15.0,0.42
0.1,0.33,16.0,0.4
0.1,0.33,17.0,0.4
0.1,0.33,18.0,0.4
0.1,0.33,19.0,0.4
0.1,0.33,20.0,0.4
0.1,0.33,21.0,0.4
0.1,0.33,22.0,0.4
0.1,0.33,23.0,0.4
0.1,0.33,24.0,0.4
0.1,0.33,25.0,0.4
0.1,0.33,26.0,0.4
0.1,0.33,27.0,0.4
0.1,0.33,28.0,0.4
0.1,0.33,29.0,0.4
0.1,0.34,2.0,0.46
0.1,0.34,3.0,0.43
0.1,0.34,4.0,0.43
0.1,0.34,5.0,0.41
0.1,0.34,6.0,0.38
0.1,0.34,7.0,0.43
0.1,0.34,8.0,0.41
0.1,0.34,9.0,0.4
0.1,0.34,10.0,0.38
0.1,0.34,11.0,0.39
0.1,0.34,12.0,0.38
0.1,0.34,13.0,0.44
0.1,0.34,14.0,0.47
0.1,0.34,15.0,0.44
0.1,0.34,16.0,0.47
0.1,0.34,17.0,0.47
0.1,0.34,18.0,0.47
0.1,0.34,19.0,0.47
0.1,0.34,20.0,0.47
0.1,0.34,21.0,0.47
0.1,0.34,22.0,0.47
0.1,0.34,23.0,0.47
0.1,0.34,24.0,0.47
0.1,0.34,25.0,0.47
0.1,0.34,26.0,0.47
0.1,0.34,27.0,0.47
0.1,0.34,28.0,0.47
0.1,0.34,29.0,0.47
0.1,0.35,2.0,0.45
0.1,0.35,3.0,0.41
0.1,0.35,4.0,0.39
0.1,0.35,5.0,0.44
0.1,0.35,6.0,0.41
0.1,0.35,7.0,0.42
0.1,0.35,8.0,0.38
0.1,0.35,9.0,0.44
0.1,0.35,10.0,0.42
0.1,0.35,11.0,0.4
0.1,0.35,12.0,0.41
0.1,0.35,13.0,0.42
0.1,0.35,14.0,0.41
0.1,0.35,15.0,0.44
0.1,0.35,16.0,0.46
0.1,0.35,17.0,0.46
0.1,0.35,18.0,0.37
0.1,0.35,19.0,0.37
0.1,0.35,20.0,0.37
0.1,0.35,21.0,0.37
0.1,0.35,22.0,0.37
0.1,0.35,23.0,0.37
0.1,0.35,24.0,0.37
0.1,0.35,25.0,0.37
0.1,0.35,26.0,0.37
0.1,0.35,27.0,0.37
0.1,0.35,28.0,0.37
0.1,0.35,29.0,0.37
0.1,0.36,2.0,0.4
0.1,0.36,3.0,0.4
0.1,0.36,4.0,0.37
0.1,0.36,5.0,0.41
0.1,0.36,6.0,0.4
0.1,0.36,7.0,0.42
0.1,0.36,8.0,0.46
0.1,0.36,9.0,0.46
0.1,0.36,10.0,0.42
0.1,0.36,11.0,0.4
0.1,0.36,12.0,0.4
0.1,0.36,13.0,0.42
0.1,0.36,14.0,0.44
0.1,0.36,15.0,0.42
0.1,0.36,16.0,0.46
0.1,0.36,17.0,0.42
0.1,0.36,18.0,0.42
0.1,0.36,19.0,0.42
0.1,0.36,20.0,0.42
0.1,0.36,21.0,0.42
0.1,0.36,22.0,0.42
0.1,0.36,23.0,0.42
0.1,0.36,24.0,0.42
0.1,0.36,25.0,0.42
0.1,0.36,26.0,0.42
0.1,0.36,27.0,0.42
0.1,0.36,28.0,0.42
0.1,0.36,29.0,0.42
0.1,0.37,2.0,0.4
0.1,0.37,3.0,0.44
0.1,0.37,4.0,0.37
0.1,0.37,5.0,0.39
0.1,0.37,6.0,0.39
0.1,0.37,7.0,0.4
0.1,0.37,8.0,0.44
0.1,0.37,9.0,0.46
0.1,0.37,10.0,0.44
0.1,0.37,11.0,0.4
0.1,0.37,12.0,0.41
0.1,0.37,13.0,0.41
0.1,0.37,14.0,0.44
0.1,0.37,15.0,0.37
0.1,0.37,16.0,0.4
0.1,0.37,17.0,0.41
0.1,0.37,18.0,0.45
0.1,0.37,19.0,0.45
0.1,0.37,20.0,0.45
0.1,0.37,21.0,0.45
0.1,0.37,22.0,0.45
0.1,0.37,23.0,0.45
0.1,0.37,24.0,0.45
0.1,0.37,25.0,0.45
0.1,0.37,26.0,0.45
0.1,0.37,27.0,0.45
0.1,0.37,28.0,0.45
0.1,0.37,29.0,0.45
0.1,0.38,2.0,0.39
0.1,0.38,3.0,0.42
0.1,0.38,4.0,0.39
0.1,0.38,5.0,0.43
0.1,0.38,6.0,0.36
0.1,0.38,7.0,0.44
0.1,0.38,8.0,0.44
0.1,0.38,9.0,0.45
0.1,0.38,10.0,0.48
0.1,0.38,11.0,0.4
0.1,0.38,12.0,0.38
0.1,0.38,13.0,0.43
0.1,0.38,14.0,0.39
0.1,0.38,15.0,0.42
0.1,0.38,16.0,0.41
0.1,0.38,17.0,0.42
0.1,0.38,18.0,0.42
0.1,0.38,19.0,0.42
0.1,0.38,20.0,0.42
0.1,0.38,21.0,0.42
0.1,0.38,22.0,0.42
0.1,0.38,23.0,0.42
0.1,0.38,24.0,0.42
0.1,0.38,25.0,0.42
0.1,0.38,26.0,0.42
0.1,0.38,27.0,0.42
0.1,0.38,28.0,0.42
0.1,0.38,29.0,0.42
0.1,0.39,2.0,0.44
0.1,0.39,3.0,0.44
0.1,0.39,4.0,0.42
0.1,0.39,5.0,0.38
0.1,0.39,6.0,0.4
0.1,0.39,7.0,0.44
0.1,0.39,8.0,0.39
0.1,0.39,9.0,0.33
0.1,0.39,10.0,0.44
0.1,0.39,11.0,0.43
0.1,0.39,12.0,0.45
0.1,0.39,13.0,0.4
0.1,0.39,14.0,0.43
0.1,0.39,15.0,0.43
0.1,0.39,16.0,0.44
0.1,0.39,17.0,0.39
0.1,0.39,18.0,0.44
0.1,0.39,19.0,0.44
0.1,0.39,20.0,0.44
0.1,0.39,21.0,0.44
0.1,0.39,22.0,0.44
0.1,0.39,23.0,0.44
0.1,0.39,24.0,0.44
0.1,0.39,25.0,0.44
0.1,0.39,26.0,0.44
0.1,0.39,27.0,0.44
0.1,0.39,28.0,0.44
0.1,0.39,29.0,0.44
0.1,0.4,2.0,0.4
0.1,0.4,3.0,0.42
0.1,0.4,4.0,0.41
0.1,0.4,5.0,0.47
0.1,0.4,6.0,0.43
0.1,0.4,7.0,0.46
0.1,0.4,8.0,0.36
0.1,0.4,9.0,0.39
0.1,0.4,10.0,0.41
0.1,0.4,11.0,0.44
0.1,0.4,12.0,0.4
0.1,0.4,13.0,0.38
0.1,0.4,14.0,0.43
0.1,0.4,15.0,0.43
0.1,0.4,16.0,0.42
0.1,0.4,17.0,0.4
0.1,0.4,18.0,0.43
0.1,0.4,19.0,0.43
0.1,0.4,20.0,0.43
0.1,0.4,21.0,0.43
0.1,0.4,22.0,0.43
0.1,0.4,23.0,0.43
0.1,0.4,24.0,0.43
0.1,0.4,25.0,0.43
0.1,0.4,26.0,0.43
0.1,0.4,27.0,0.43
0.1,0.4,28.0,0.43
0.1,0.4,29.0,0.43
0.1,0.41,2.0,0.38
0.1,0.41,3.0,0.44
0.1,0.41,4.0,0.38
0.1,0.41,5.0,0.41
0.1,0.41,6.0,0.4
0.1,0.41,7.0,0.42
0.1,0.41,8.0,0.47
0.1,0.41,9.0,0.43
0.1,0.41,10.0,0.41
0.1,0.41,11.0,0.39
0.1,0.41,12.0,0.41
0.1,0.41,13.0,0.34
0.1,0.41,14.0,0.39
0.1,0.41,15.0,0.32
0.1,0.41,16.0,0.38
0.1,0.41,17.0,0.41
0.1,0.41,18.0,0.41
0.1,0.41,19.0,0.41
0.1,0.41,20.0,0.41
0.1,0.41,21.0,0.41
0.1,0.41,22.0,0.41
0.1,0.41,23.0,0.41
0.1,0.41,24.0,0.41
0.1,0.41,25.0,0.41
0.1,0.41,26.0,0.41
0.1,0.41,27.0,0.41
0.1,0.41,28.0,0.41
0.1,0.41,29.0,0.41
0.1,0.42,2.0,0.41
0.1,0.42,3.0,0.43
0.1,0.42,4.0,0.41
0.1,0.42,5.0,0.35
0.1,0.42,6.0,0.41
0.1,0.42,7.0,0.44
0.1,0.42,8.0,0.42
0.1,0.42,9.0,0.38
0.1,0.42,10.0,0.34
0.1,0.42,11.0,0.36
0.1,0.42,12.0,0.38
0.1,0.42,13.0,0.39
0.1,0.42,14.0,0.41
0.1,0.42,15.0,0.4
0.1,0.42,16.0,0.41
0.1,0.42,17.0,0.39
0.1,0.42,18.0,0.37
0.1,0.42,19.0,0.37
0.1,0.42,20.0,0.37
0.1,0.42,21.0,0.37
0.1,0.42,22.0,0.37
0.1,0.42,23.0,0.37
0.1,0.42,24.0,0.37
0.1,0.42,25.0,0.37
0.1,0.42,26.0,0.37
0.1,0.42,27.0,0.37
0.1,0.42,28.0,0.37
0.1,0.42,29.0,0.37
0.1,0.43,2.0,0.41
0.1,0.43,3.0,0.43
0.1,0.43,4.0,0.39
0.1,0.43,5.0,0.42
0.1,0.43,6.0,0.39
0.1,0.43,7.0,0.46
0.1,0.43,8.0,0.41
0.1,0.43,9.0,0.38
0.1,0.43,10.0,0.4
0.1,0.43,11.0,0.39
0.1,0.43,12.0,0.39
0.1,0.43,13.0,0.4
0.1,0.43,14.0,0.4
0.1,0.43,15.0,0.43
0.1,0.43,16.0,0.39
0.1,0.43,17.0,0.46
0.1,0.43,18.0,0.4
0.1,0.43,19.0,0.4
0.1,0.43,20.0,0.4
0.1,0.43,21.0,0.4
0.1,0.43,22.0,0.4
0.1,0.43,23.0,0.4
0.1,0.43,24.0,0.4
0.1,0.43,25.0,0.4
0.1,0.43,26.0,0.4
0.1,0.43,27.0,0.4
0.1,0.43,28.0,0.4
0.1,0.43,29.0,0.4
0.1,0.44,2.0,0.45
0.1,0.44,3.0,0.43
0.1,0.44,4.0,0.38
0.1,0.44,5.0,0.43
0.1,0.44,6.0,0.44
0.1,0.44,7.0,0.44
0.1,0.44,8.0,0.43
0.1,0.44,9.0,0.33
0.1,0.44,10.0,0.36
0.1,0.44,11.0,0.37
0.1,0.44,12.0,0.44
0.1,0.44,13.0,0.38
0.1,0.44,14.0,0.37
0.1,0.44,15.0,0.39
0.1,0.44,16.0,0.44
0.1,0.44,17.0,0.43
0.1,0.44,18.0,0.42
0.1,0.44,19.0,0.42
0.1,0.44,20.0,0.42
0.1,0.44,21.0,0.42
0.1,0.44,22.0,0.42
0.1,0.44,23.0,0.42
0.1,0.44,24.0,0.42
0.1,0.44,25.0,0.42
0.1,0.44,26.0,0.42
0.1,0.44,27.0,0.42
0.1,0.44,28.0,0.42
0.1,0.44,29.0,0.42
0.1,0.45,2.0,0.4
0.1,0.45,3.0,0.37
0.1,0.45,4.0,0.44
0.1,0.45,5.0,0.38
0.1,0.45,6.0,0.37
0.1,0.45,7.0,0.46
0.1,0.45,8.0,0.4
0.1,0.45,9.0,0.42
0.1,0.45,10.0,0.4
0.1,0.45,11.0,0.38
0.1,0.45,12.0,0.37
0.1,0.45,13.0,0.42
0.1,0.45,14.0,0.37
0.1,0.45,15.0,0.4
0.1,0.45,16.0,0.43
0.1,0.45,17.0,0.35
0.1,0.45,18.0,0.4
0.1,0.45,19.0,0.4
0.1,0.45,20.0,0.4
0.1,0.45,21.0,0.4
0.1,0.45,22.0,0.4
0.1,0.45,23.0,0.4
0.1,0.45,24.0,0.4
0.1,0.45,25.0,0.4
0.1,0.45,26.0,0.4
0.1,0.45,27.0,0.4
0.1,0.45,28.0,0.4
0.1,0.45,29.0,0.4
0.1,0.46,2.0,0.45
0.1,0.46,3.0,0.41
0.1,0.46,4.0,0.4
0.1,0.46,5.0,0.43
0.1,0.46,6.0,0.43
0.1,0.46,7.0,0.41
0.1,0.46,8.0,0.45
0.1,0.46,9.0,0.37
0.1,0.46,10.0,0.44
0.1,0.46,11.0,0.42
0.1,0.46,12.0,0.4
0.1,0.46,13.0,0.36
0.1,0.46,14.0,0.43
0.1,0.46,15.0,0.38
0.1,0.46,16.0,0.4
0.1,0.46,17.0,0.39
0.1,0.46,18.0,0.42
0.1,0.46,19.0,0.42
0.1,0.46,20.0,0.42
0.1,0.46,21.0,0.42
0.1,0.46,22.0,0.42
0.1,0.46,23.0,0.42
0.1,0.46,24.0,0.42
0.1,0.46,25.0,0.42
0.1,0.46,26.0,0.42
0.1,0.46,27.0,0.42
0.1,0.46,28.0,0.42
0.1,0.46,29.0,0.42
0.1,0.47,2.0,0.44
0.1,0.47,3.0,0.41
0.1,0.47,4.0,0.39
0.1,0.47,5.0,0.42
0.1,0.47,6.0,0.44
0.1,0.47,7.0,0.39
0.1,0.47,8.0,0.43
0.1,0.47,9.0,0.43
0.1,0.47,10.0,0.48
0.1,0.47,11.0,0.37
0.1,0.47,12.0,0.41
0.1,0.47,13.0,0.41
0.1,0.47,14.0,0.38
0.1,0.47,15.0,0.4
0.1,0.47,16.0,0.4
0.1,0.47,17.0,0.39
0.1,0.47,18.0,0.45
0.1,0.47,19.0,0.45
0.1,0.47,20.0,0.45
0.1,0.47,21.0,0.45
0.1,0.47,22.0,0.45
0.1,0.47,23.0,0.45
0.1,0.47,24.0,0.45
0.1,0.47,25.0,0.45
0.1,0.47,26.0,0.45
0.1,0.47,27.0,0.45
0.1,0.47,28.0,0.45
0.1,0.47,29.0,0.45
0.1,0.48,2.0,0.43
0.1,0.48,3.0,0.4
0.1,0.48,4.0,0.44
0.1,0.48,5.0,0.41
0.1,0.48,6.0,0.38
0.1,0.48,7.0,0.38
0.1,0.48,8.0,0.39
0.1,0.48,9.0,0.4
0.1,0.48,10.0,0.42
0.1,0.48,11.0,0.42
0.1,0.48,12.0,0.4
0.1,0.48,13.0,0.43
0.1,0.48,14.0,0.43
0.1,0.48,15.0,0.35
0.1,0.48,16.0,0.43
0.1,0.48,17.0,0.39
0.1,0.48,18.0,0.43
0.1,0.48,19.0,0.43
0.1,0.48,20.0,0.43
0.1,0.48,21.0,0.43
0.1,0.48,22.0,0.43
0.1,0.48,23.0,0.43
0.1,0.48,24.0,0.43
0.1,0.48,25.0,0.43
0.1,0.48,26.0,0.43
0.1,0.48,27.0,0.43
0.1,0.48,28.0,0.43
0.1,0.48,29.0,0.43
0.1,0.49,2.0,0.44
0.1,0.49,3.0,0.41
0.1,0.49,4.0,0.39
0.1,0.49,5.0,0.42
0.1,0.49,6.0,0.42
0.1,0.49,7.0,0.4
0.1,0.49,8.0,0.41
0.1,0.49,9.0,0.37
0.1,0.49,10.0,0.38
0.1,0.49,11.0,0.43
0.1,0.49,12.0,0.41
0.1,0.49,13.0,0.41
0.1,0.49,14.0,0.4
0.1,0.49,15.0,0.41
0.1,0.49,16.0,0.38
0.1,0.49,17.0,0.4
0.1,0.49,18.0,0.39
0.1,0.49,19.0,0.39
0.1,0.49,20.0,0.39
0.1,0.49,21.0,0.39
0.1,0.49,22.0,0.39
0.1,0.49,23.0,0.39
0.1,0.49,24.0,0.39
0.1,0.49,25.0,0.39
0.1,0.49,26.0,0.39
0.1,0.49,27.0,0.39
0.1,0.49,28.0,0.39
0.1,0.49,29.0,0.39
0.1,0.5,2.0,0.41
0.1,0.5,3.0,0.4
0.1,0.5,4.0,0.43
0.1,0.5,5.0,0.35
0.1,0.5,6.0,0.38
0.1,0.5,7.0,0.38
0.1,0.5,8.0,0.41
0.1,0.5,9.0,0.41
0.1,0.5,10.0,0.39
0.1,0.5,11.0,0.37
0.1,0.5,12.0,0.42
0.1,0.5,13.0,0.35
0.1,0.5,14.0,0.39
0.1,0.5,15.0,0.39
0.1,0.5,16.0,0.38
0.1,0.5,17.0,0.37
0.1,0.5,18.0,0.38
0.1,0.5,19.0,0.38
0.1,0.5,20.0,0.38
0.1,0.5,21.0,0.38
0.1,0.5,22.0,0.38
0.1,0.5,23.0,0.38
0.1,0.5,24.0,0.38
0.1,0.5,25.0,0.38
0.1,0.5,26.0,0.38
0.1,0.5,27.0,0.38
0.1,0.5,28.0,0.38
0.1,0.5,29.0,0.38
0.1,0.51,2.0,0.39
0.1,0.51,3.0,0.41
0.1,0.51,4.0,0.41
0.1,0.51,5.0,0.37
0.1,0.51,6.0,0.36
0.1,0.51,7.0,0.42
0.1,0.51,8.0,0.45
0.1,0.51,9.0,0.37
0.1,0.51,10.0,0.35
0.1,0.51,11.0,0.44
0.1,0.51,12.0,0.41
0.1,0.51,13.0,0.38
0.1,0.51,14.0,0.4
0.1,0.51,15.0,0.42
0.1,0.51,16.0,0.38
0.1,0.51,17.0,0.42
0.1,0.51,18.0,0.41
0.1,0.51,19.0,0.41
0.1,0.51,20.0,0.41
0.1,0.51,21.0,0.41
0.1,0.51,22.0,0.41
0.1,0.51,23.0,0.41
0.1,0.51,24.0,0.41
0.1,0.51,25.0,0.41
0.1,0.51,26.0,0.41
0.1,0.51,27.0,0.41
0.1,0.51,28.0,0.41
0.1,0.51,29.0,0.41
0.1,0.52,2.0,0.4
0.1,0.52,3.0,0.41
0.1,0.52,4.0,0.4
0.1,0.52,5.0,0.41
0.1,0.52,6.0,0.41
0.1,0.52,7.0,0.4
0.1,0.52,8.0,0.43
0.1,0.52,9.0,0.36
0.1,0.52,10.0,0.39
0.1,0.52,11.0,0.43
0.1,0.52,12.0,0.4
0.1,0.52,13.0,0.39
0.1,0.52,14.0,0.38
0.1,0.52,15.0,0.41
0.1,0.52,16.0,0.43
0.1,0.52,17.0,0.44
0.1,0.52,18.0,0.44
0.1,0.52,19.0,0.44
0.1,0.52,20.0,0.44
0.1,0.52,21.0,0.44
0.1,0.52,22.0,0.44
0.1,0.52,23.0,0.44
0.1,0.52,24.0,0.44
0.1,0.52,25.0,0.44
0.1,0.52,26.0,0.44
0.1,0.52,27.0,0.44
0.1,0.52,28.0,0.44
0.1,0.52,29.0,0.44
0.1,0.53,2.0,0.39
0.1,0.53,3.0,0.38
0.1,0.53,4.0,0.4
0.1,0.53,5.0,0.43
0.1,0.53,6.0,0.38
0.1,0.53,7.0,0.39
0.1,0.53,8.0,0.46
0.1,0.53,9.0,0.36
0.1,0.53,10.0,0.37
0.1,0.53,11.0,0.41
0.1,0.53,12.0,0.42
0.1,0.53,13.0,0.39
0.1,0.53,14.0,0.4
0.1,0.53,15.0,0.46
0.1,0.53,16.0,0.4
0.1,0.53,17.0,0.42
0.1,0.53,18.0,0.44
0.1,0.53,19.0,0.44
0.1,0.53,20.0,0.44
0.1,0.53,21.0,0.44
0.1,0.53,22.0,0.44
0.1,0.53,23.0,0.44
0.1,0.53,24.0,0.44
0.1,0.53,25.0,0.44
0.1,0.53,26.0,0.44
0.1,0.53,27.0,0.44
0.1,0.53,28.0,0.44
0.1,0.53,29.0,0.44
0.1,0.54,2.0,0.4
0.1,0.54,3.0,0.36
0.1,0.54,4.0,0.42
0.1,0.54,5.0,0.42
0.1,0.54,6.0,0.4
0.1,0.54,7.0,0.41
0.1,0.54,8.0,0.45
0.1,0.54,9.0,0.46
0.1,0.54,10.0,0.38
0.1,0.54,11.0,0.4
0.1,0.54,12.0,0.41
0.1,0.54,13.0,0.46
0.1,0.54,14.0,0.38
0.1,0.54,15.0,0.42
0.1,0.54,16.0,0.46
0.1,0.54,17.0,0.46
0.1,0.54,18.0,0.34
0.1,0.54,19.0,0.34
0.1,0.54,20.0,0.34
0.1,0.54,21.0,0.34
0.1,0.54,22.0,0.34
0.1,0.54,23.0,0.34
0.1,0.54,24.0,0.34
0.1,0.54,25.0,0.34
0.1,0.54,26.0,0.34
0.1,0.54,27.0,0.34
0.1,0.54,28.0,0.34
0.1,0.54,29.0,0.34
0.1,0.55,2.0,0.42
0.1,0.55,3.0,0.37
0.1,0.55,4.0,0.4
0.1,0.55,5.0,0.43
0.1,0.55,6.0,0.39
0.1,0.55,7.0,0.38
0.1,0.55,8.0,0.4
0.1,0.55,9.0,0.41
0.1,0.55,10.0,0.38
0.1,0.55,11.0,0.39
0.1,0.55,12.0,0.4
0.1,0.55,13.0,0.36
0.1,0.55,14.0,0.42
0.1,0.55,15.0,0.42
0.1,0.55,16.0,0.38
0.1,0.55,17.0,0.43
0.1,0.55,18.0,0.37
0.1,0.55,19.0,0.37
0.1,0.55,20.0,0.37
0.1,0.55,21.0,0.37
0.1,0.55,22.0,0.37
0.1,0.55,23.0,0.37
0.1,0.55,24.0,0.37
0.1,0.55,25.0,0.37
0.1,0.55,26.0,0.37
0.1,0.55,27.0,0.37
0.1,0.55,28.0,0.37
0.1,0.55,29.0,0.37
0.1,0.56,2.0,0.36
0.1,0.56,3.0,0.36
0.1,0.56,4.0,0.39
0.1,0.56,5.0,0.44
0.1,0.56,6.0,0.41
0.1,0.56,7.0,0.43
0.1,0.56,8.0,0.39
0.1,0.56,9.0,0.4
0.1,0.56,10.0,0.38
0.1,0.56,11.0,0.39
0.1,0.56,12.0,0.36
0.1,0.56,13.0,0.34
0.1,0.56,14.0,0.44
0.1,0.56,15.0,0.41
0.1,0.56,16.0,0.39
0.1,0.56,17.0,0.37
0.1,0.56,18.0,0.39
0.1,0.56,19.0,0.39
0.1,0.56,20.0,0.39
0.1,0.56,21.0,0.39
0.1,0.56,22.0,0.39
0.1,0.56,23.0,0.39
0.1,0.56,24.0,0.39
0.1,0.56,25.0,0.39
0.1,0.56,26.0,0.39
0.1,0.56,27.0,0.39
0.1,0.56,28.0,0.39
0.1,0.56,29.0,0.39
0.1,0.57,2.0,0.39
0.1,0.57,3.0,0.41
0.1,0.57,4.0,0.38
0.1,0.57,5.0,0.46
0.1,0.57,6.0,0.33
0.1,0.57,7.0,0.42
0.1,0.57,8.0,0.41
0.1,0.57,9.0,0.4
0.1,0.57,10.0,0.37
0.1,0.57,11.0,0.39
0.1,0.57,12.0,0.4
0.1,0.57,13.0,0.42
0.1,0.57,14.0,0.38
0.1,0.57,15.0,0.41
0.1,0.57,16.0,0.42
0.1,0.57,17.0,0.4
0.1,0.57,18.0,0.36
0.1,0.57,19.0,0.36
0.1,0.57,20.0,0.36
0.1,0.57,21.0,0.36
0.1,0.57,22.0,0.36
0.1,0.57,23.0,0.36
0.1,0.57,24.0,0.36
0.1,0.57,25.0,0.36
0.1,0.57,26.0,0.36
0.1,0.57,27.0,0.36
0.1,0.57,28.0,0.36
0.1,0.57,29.0,0.36
0.1,0.58,2.0,0.44
0.1,0.58,3.0,0.43
0.1,0.58,4.0,0.39
0.1,0.58,5.0,0.41
0.1,0.58,6.0,0.42
0.1,0.58,7.0,0.46
0.1,0.58,8.0,0.42
0.1,0.58,9.0,0.38
0.1,0.58,10.0,0.4
0.1,0.58,11.0,0.38
0.1,0.58,12.0,0.48
0.1,0.58,13.0,0.43
0.1,0.58,14.0,0.43
0.1,0.58,15.0,0.37
0.1,0.58,16.0,0.4
0.1,0.58,17.0,0.43
0.1,0.58,18.0,0.41
0.1,0.58,19.0,0.41
0.1,0.58,20.0,0.41
0.1,0.58,21.0,0.41
0.1,0.58,22.0,0.41
0.1,0.58,23.0,0.41
0.1,0.58,24.0,0.41
0.1,0.58,25.0,0.41
0.1,0.58,26.0,0.41
0.1,0.58,27.0,0.41
0.1,0.58,28.0,0.41
0.1,0.58,29.0,0.41
0.1,0.59,2.0,0.42
0.1,0.59,3.0,0.42
0.1,0.59,4.0,0.46
0.1,0.59,5.0,0.44
0.1,0.59,6.0,0.44
0.1,0.59,7.0,0.4
0.1,0.59,8.0,0.4
0.1,0.59,9.0,0.4
0.1,0.59,10.0,0.38
0.1,0.59,11.0,0.32
0.1,0.59,12.0,0.39
0.1,0.59,13.0,0.43
0.1,0.59,14.0,0.44
0.1,0.59,15.0,0.38
0.1,0.59,16.0,0.38
0.1,0.59,17.0,0.38
0.1,0.59,18.0,0.38
0.1,0.59,19.0,0.38
0.1,0.59,20.0,0.38
0.1,0.59,21.0,0.38
0.1,0.59,22.0,0.38
0.1,0.59,23.0,0.38
0.1,0.59,24.0,0.38
0.1,0.59,25.0,0.38
0.1,0.59,26.0,0.38
0.1,0.59,27.0,0.38
0.1,0.59,28.0,0.38
0.1,0.59,29.0,0.38
0.1,0.6,2.0,0.38
0.1,0.6,3.0,0.41
0.1,0.6,4.0,0.42
0.1,0.6,5.0,0.39
0.1,0.6,6.0,0.4
0.1,0.6,7.0,0.46
0.1,0.6,8.0,0.42
0.1,0.6,9.0,0.34
0.1,0.6,10.0,0.4
0.1,0.6,11.0,0.4
0.1,0.6,12.0,0.36
0.1,0.6,13.0,0.37
0.1,0.6,14.0,0.38
0.1,0.6,15.0,0.39
0.1,0.6,16.0,0.39
0.1,0.6,17.0,0.39
0.1,0.6,18.0,0.39
0.1,0.6,19.0,0.39
0.1,0.6,20.0,0.39
0.1,0.6,21.0,0.39
0.1,0.6,22.0,0.39
0.1,0.6,23.0,0.39
0.1,0.6,24.0,0.39
0.1,0.6,25.0,0.39
0.1,0.6,26.0,0.39
0.1,0.6,27.0,0.39
0.1,0.6,28.0,0.39
0.1,0.6,29.0,0.39
0.1,0.61,2.0,0.41
0.1,0.61,3.0,0.4
0.1,0.61,4.0,0.4
0.1,0.61,5.0,0.41
0.1,0.61,6.0,0.36
0.1,0.61,7.0,0.38
0.1,0.61,8.0,0.38
0.1,0.61,9.0,0.44
0.1,0.61,10.0,0.42
0.1,0.61,11.0,0.39
0.1,0.61,12.0,0.4
0.1,0.61,13.0,0.39
0.1,0.61,14.0,0.35
0.1,0.61,15.0,0.38
0.1,0.61,16.0,0.38
0.1,0.61,17.0,0.38
0.1,0.61,18.0,0.38
0.1,0.61,19.0,0.38
0.1,0.61,20.0,0.38
0.1,0.61,21.0,0.38
0.1,0.61,22.0,0.38
0.1,0.61,23.0,0.38
0.1,0.61,24.0,0.38
0.1,0.61,25.0,0.38
0.1,0.61,26.0,0.38
0.1,0.61,27.0,0.38
0.1,0.61,28.0,0.38
0.1,0.61,29.0,0.38
0.1,0.62,2.0,0.44
0.1,0.62,3.0,0.39
0.1,0.62,4.0,0.35
0.1,0.62,5.0,0.4
0.1,0.62,6.0,0.43
0.1,0.62,7.0,0.37
0.1,0.62,8.0,0.41
0.1,0.62,9.0,0.44
0.1,0.62,10.0,0.41
0.1,0.62,11.0,0.4
0.1,0.62,12.0,0.39
0.1,0.62,13.0,0.42
0.1,0.62,14.0,0.33
0.1,0.62,15.0,0.43
0.1,0.62,16.0,0.43
0.1,0.62,17.0,0.43
0.1,0.62,18.0,0.43
0.1,0.62,19.0,0.43
0.1,0.62,20.0,0.43
0.1,0.62,21.0,0.43
0.1,0.62,22.0,0.43
0.1,0.62,23.0,0.43
0.1,0.62,24.0,0.43
0.1,0.62,25.0,0.43
0.1,0.62,26.0,0.43
0.1,0.62,27.0,0.43
0.1,0.62,28.0,0.43
0.1,0.62,29.0,0.43
0.1,0.63,2.0,0.4
0.1,0.63,3.0,0.41
0.1,0.63,4.0,0.39
0.1,0.63,5.0,0.4
0.1,0.63,6.0,0.42
0.1,0.63,7.0,0.41
0.1,0.63,8.0,0.37
0.1,0.63,9.0,0.38
0.1,0.63,10.0,0.42
0.1,0.63,11.0,0.41
