generation,add,sub,mul,div,Ageing index,Population density,migrants_Males,labour productivity,x,y,unemp_45 - 54,higher_female,no_male,avg_wage,Capital revenue,PPD/PSD,population_fitness,elite_fitness,val_fitness
6,0.24671860142000895,0.2767774922801469,0.22076648905144844,0.25573741724839566,0.08244335733445561,0.07239667604260297,0.08234438288971248,0.08327431656122142,0.09141704032450132,0.09141704032450132,0.09141704032450132,0.08336508437784876,0.0810840017551519,0.08336508437784876,0.07420165912643253,0.08327431656122142,1094.0123526512505,2.8264216269340796,0.0
9,0.2344561615561291,0.2434810245455997,0.2562183615832469,0.26584445231502424,0.08061011522537004,0.08889811474630864,0.09417156286505782,0.08620649852934037,0.07400206475078437,0.10116676506714749,0.07345358462750957,0.08652356096984512,0.08461396797599531,0.0629948838394575,0.0839799698593034,0.08337891154388033,29.16226655117789,1.9934552002922332,0.0
9,0.25270583848709605,0.24166124079060736,0.26964445251871577,0.23598846820358088,0.08592798380384338,0.08711598393741361,0.0964877002044199,0.07839348176787354,0.07360064810227883,0.07665740116561773,0.0964877002044199,0.08789514531782606,0.0875140172143742,0.06657068511490495,0.07593313067618167,0.08741612249084642,95.34404035227034,2.328391735648893,0.0
8,0.22743353629780608,0.2339657525466718,0.25242114466115073,0.2861795664943715,0.0743842636570825,0.07608309788734503,0.08256745638906927,0.09781850024877994,0.09849106268800788,0.0804027401487734,0.09437281028147056,0.0974200417901451,0.06807810937808265,0.07710533698237594,0.08165732576009226,0.07161925478877534,163.43130741090008,2.2185675409539574,0.0
7,0.23748530439911564,0.27789313866331083,0.22616112564712934,0.25846043129044427,0.07339826089049395,0.06388095993544642,0.08421489094875528,0.08509582449913676,0.09280949137058396,0.09280949137058396,0.09280949137058396,0.08518180957249383,0.08302092189298312,0.08518180957249383,0.07650122407730803,0.08509582449913676,510.76530631073683,2.8264216269340796,0.0
7,0.24346007485118384,0.24697297938913734,0.248044395393305,0.2615225503663739,0.07064834367648333,0.0913338868259696,0.0828330456814699,0.08111235586708077,0.0913338868259696,0.0828330456814699,0.08539147793728391,0.07307946434726272,0.07799254907967801,0.08077417042539306,0.0913338868259696,0.0913338868259696,3983.7903748995536,2.2979942241988778,0.0
10,0.2419030239495687,0.23719167173885689,0.24962537646586114,0.27127992784571336,0.08432442256248338,0.08178697226069595,0.0974531137487368,0.0897422208764857,0.07792724017244702,0.10422509355035255,0.07739626248100943,0.07914007469621302,0.07717109746011559,0.0562418952909016,0.08758674248635358,0.08700486441420548,1068.2795960297542,1.9934552002922332,0.0
9,0.2358602945172906,0.21710414213157753,0.2583356236022776,0.28869993974885416,0.05799630610663504,0.08084756321729682,0.08698951647941232,0.10143523205172507,0.10207227996733521,0.08493910764250051,0.08772572841998456,0.10105781411143397,0.06281951388126482,0.08181582318360152,0.07568168248780917,0.07661943245100104,243.05460877503495,2.2159006576081404,0.0
10,0.24942860882455942,0.23919779423599924,0.27718206502924875,0.23419153191019276,0.07981909173178751,0.08094462763871557,0.08971207807202083,0.08301624705230339,0.07847541727112428,0.07058008146277803,0.10015908397853222,0.0920183196942328,0.09165723104327002,0.07181508488304146,0.0806852595220018,0.08111747765019214,657.9985981268181,2.3086950412674017,0.0
8,0.24220579593326264,0.2651499170297132,0.23254575938811828,0.2600985276489059,0.06677385599759356,0.06845666677224259,0.0759084706962748,0.08749019246524108,0.09441073047500072,0.09441073047500072,0.08451655423198928,0.08756733644596475,0.08562863393649668,0.08756733644596475,0.07977929959298996,0.08749019246524108,668.5864020263576,2.625313748534499,0.0
11,0.23620063611773365,0.24466312252860845,0.2561469478075526,0.2629892935461053,0.08780286680449713,0.08537289729455734,0.10037545562152281,0.08219981223846703,0.08167665493490428,0.10686058931192956,0.07072116237951442,0.08283811646629967,0.07039282435765429,0.060909853379198756,0.09092700205991062,0.0799227651515442,125.16564645147585,1.9908793196630052,0.0
10,0.24065876491367683,0.22444558750982807,0.260086869898703,0.27480877767779227,0.0616713132298785,0.08195173458417176,0.08740269946942356,0.10022322821110438,0.10078860630338536,0.07568879160465658,0.0880560853329917,0.09988827093419372,0.06595189549610131,0.08281106236653657,0.07736703111019301,0.07819928135736347,172.95868137900203,2.223432783896376,0.0
